lo_id,course_name,group_name
589759,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
589759,"Биологический калейдоскоп",24.10
599431,"Основы программирования на языке Python",24.10
589759,"Основы программирования на языке Python",24.10
589759,"Первые шаги в робототехнику",24.10
589759,"Подготовка к олимпиаде «Русский медвежонок»",24.10
569017,"Академическое письмо (Academic Writing)",24.10
622134,"Первые шаги в робототехнику",24.10
550811,"Математическая физика для начинающих",24.10
550811,"Семейная экономика",24.10
543430,"Математическая физика для начинающих",24.10
550811,"Биологический калейдоскоп",24.10
581087,"Математика для начинающих",24.10
612795,"Семейная экономика",24.10
599576,"Биологический калейдоскоп",24.10
622669,"Подготовка к олимпиаде «Русский медвежонок»",24.10
623196,"Математическая физика для начинающих",24.10
566477,"Подготовка к олимпиаде «Русский медвежонок»",24.10
539346,"Подготовка к олимпиаде «Русский медвежонок»",24.10
623088,"Математическая физика для начинающих",24.10
603050,"Подготовка к олимпиаде «Русский медвежонок»",24.10
602489,"Семейная экономика",24.10
406368,"Биологический калейдоскоп",24.10
405328,"Экономика фирмы",24.10
571993,"Академическое письмо (Academic Writing)",24.10
571489,"Экономика фирмы",24.10
453198,"Основы программирования на языке Python",24.10
468041,"Основы программирования на языке Python",24.10
623222,"Биологический калейдоскоп",24.10
602886,"Лингвистика для начинающих",24.10
622260,"Математика для начинающих",24.10
623268,"Подготовка к олимпиаде «Русский медвежонок»",24.10
622260,"Биологический калейдоскоп",24.10
474180,"Первые шаги в робототехнику",24.10
529562,"Экономика фирмы",24.10
602886,"Семейная экономика",24.10
602886,"Математика для начинающих",24.10
568853,"Математическая физика для начинающих",24.10
621412,"Подготовка к олимпиаде «Русский медвежонок»",24.10
621412,"Лингвистика для начинающих",24.10
506833,"Подготовка к олимпиаде «Русский медвежонок»",24.10
551198,"Семейная экономика",24.10
610052,"Математическая физика для начинающих",24.10
527603,"Академическое письмо (Academic Writing)",24.10
612274,"Подготовка к олимпиаде «Русский медвежонок»",24.10
579857,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
618067,"Из чего сделано все вокруг? Начинаем изучать химию",24.10
406625,"Математическая физика для начинающих",24.10
406625,"Математика для начинающих",24.10
603753,"Основы программирования на языке Python",24.10
603753,"Математика для начинающих",24.10
499188,"Финансовая грамотность",24.10
483252,"Основы программирования на языке Python",24.10
623616,"Биологический калейдоскоп",24.10
603753,"Первые шаги в робототехнику",24.10
473472,"Семейная экономика",24.10
618067,"Подготовка к олимпиаде «Русский медвежонок»",24.10
575488,"Первые шаги в робототехнику",24.10
603753,"Подготовка к олимпиаде «Русский медвежонок»",24.10
575767,"Экономика фирмы",24.10
588017,"Семейная экономика",24.10
622749,"Основы программирования на языке Python",24.10
610621,"Биологический калейдоскоп",24.10
498438,"Античная философия",24.10
623605,"Подготовка к олимпиаде «Русский медвежонок»",24.10
623698,"Биологический калейдоскоп",24.10
622749,"Академическое письмо (Academic Writing)",24.10
623706,"Основы программирования на языке Python",28.11
580655,"Математическая физика для начинающих",28.11
623706,"Первые шаги в робототехнику",28.11
623706,"Математическая физика для начинающих",28.11
623706,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
623706,"Семейная экономика",28.11
623706,"Биологический калейдоскоп",28.11
623706,"Математика для начинающих",28.11
619456,"Основы программирования на языке Python",28.11
531688,"Финансовая грамотность",28.11
603753,"Биологический калейдоскоп",28.11
623800,"Подготовка к олимпиаде «Русский медвежонок»",28.11
623106,"Подготовка к олимпиаде «Русский медвежонок»",28.11
623800,"Математика для начинающих",28.11
623800,"Математическая физика для начинающих",28.11
566840,"Экономика фирмы",28.11
601830,"Подготовка к олимпиаде «Русский медвежонок»",28.11
506991,"Академическое письмо (Academic Writing)",28.11
551286,"Основы программирования на языке Python",28.11
454501,"Лингвистика для начинающих",28.11
553396,"Математическая физика для начинающих",28.11
498400,"Античная философия",28.11
616505,"Античная философия",28.11
585168,"Финансовая грамотность",28.11
499981,"Семейная экономика",28.11
507998,"Академическое письмо (Academic Writing)",28.11
624208,"Семейная экономика",28.11
570941,"Академическое письмо (Academic Writing)",28.11
531522,"Подготовка к олимпиаде «Русский медвежонок»",28.11
480892,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
480892,"Биологический калейдоскоп",28.11
480892,"Подготовка к олимпиаде «Русский медвежонок»",28.11
545380,"Математическая физика для начинающих",28.11
383221,"Лингвистика для начинающих",28.11
609594,"Первые шаги в робототехнику",28.11
614496,"Основы программирования на языке Python",28.11
624453,"Биологический калейдоскоп",28.11
609566,"Основы программирования на языке Python",28.11
609566,"Лингвистика для начинающих",28.11
609566,"Античная философия",28.11
601240,"Биологический калейдоскоп",28.11
623350,"Семейная экономика",28.11
622315,"Математика для начинающих",28.11
624453,"Подготовка к олимпиаде «Русский медвежонок»",28.11
583273,"Академическое письмо (Academic Writing)",28.11
584960,"Математическая физика для начинающих",28.11
530497,"Экономика фирмы",28.11
502062,"Финансовая грамотность",28.11
518629,"Античная философия",28.11
518629,"Экономика фирмы",28.11
518629,"Основы программирования на языке Python",28.11
621002,"Семейная экономика",28.11
532146,"Экономика фирмы",28.11
412845,"Математика для начинающих",28.11
459397,"Основы программирования на языке Python",28.11
624862,"Подготовка к олимпиаде «Русский медвежонок»",28.11
547914,"Лингвистика для начинающих",28.11
514338,"Финансовая грамотность",28.11
514338,"Основы программирования на языке Python",28.11
528961,"Лингвистика для начинающих",28.11
624992,"Математическая физика для начинающих",28.11
625018,"Математическая физика для начинающих",28.11
589548,"Лингвистика для начинающих",28.11
625102,"Семейная экономика",28.11
625102,"Математическая физика для начинающих",28.11
609704,"Семейная экономика",28.11
625354,"Подготовка к олимпиаде «Русский медвежонок»",28.11
606185,"Семейная экономика",28.11
625541,"Основы программирования на языке Python",28.11
552663,"Финансовая грамотность",28.11
617492,"Семейная экономика",28.11
527771,"Первые шаги в робототехнику",28.11
610052,"Основы программирования на языке Python",28.11
509872,"Математическая физика для начинающих",28.11
446870,"Математическая физика для начинающих",28.11
625453,"Биологический калейдоскоп",28.11
604807,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
604807,"Математическая физика для начинающих",28.11
562574,"Биологический калейдоскоп",28.11
549900,"Математика для начинающих",28.11
617525,"Академическое письмо (Academic Writing)",28.11
619542,"Биологический калейдоскоп",28.11
625888,"Лингвистика для начинающих",28.11
622887,"Основы программирования на языке Python",28.11
622329,"Семейная экономика",28.11
565425,"Семейная экономика",28.11
565425,"Математическая физика для начинающих",28.11
565425,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
625951,"Математическая физика для начинающих",28.11
625951,"Математика для начинающих",28.11
624657,"Математика для начинающих",28.11
563123,"Академическое письмо (Academic Writing)",28.11
625730,"Математика для начинающих",28.11
625444,"Математика для начинающих",28.11
625869,"Математика для начинающих",28.11
599980,"Экономика фирмы",28.11
572242,"Финансовая грамотность",28.11
620435,"Лингвистика для начинающих",28.11
614397,"Биологический калейдоскоп",28.11
614397,"Основы программирования на языке Python",28.11
614397,"Математическая физика для начинающих",28.11
614397,"Первые шаги в робототехнику",28.11
622985,"Математика для начинающих",28.11
614397,"Семейная экономика",28.11
465903,"Подготовка к олимпиаде «Русский медвежонок»",28.11
537711,"Основы программирования на языке Python",28.11
527257,"Лингвистика для начинающих",28.11
547914,"Математика для начинающих",28.11
547914,"Математическая физика для начинающих",28.11
626076,"Биологический калейдоскоп",28.11
547914,"Семейная экономика",28.11
626076,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
570318,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
626124,"Финансовая грамотность",28.11
626213,"Математическая физика для начинающих",28.11
499981,"Основы программирования на языке Python",28.11
499981,"Математическая физика для начинающих",28.11
535373,"Математическая физика для начинающих",28.11
535373,"Математика для начинающих",28.11
529410,"Семейная экономика",28.11
529410,"Математическая физика для начинающих",28.11
529410,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
515090,"Основы программирования на языке Python",28.11
625201,"Финансовая грамотность",28.11
601598,"Основы программирования на языке Python",28.11
530252,"Основы программирования на языке Python",28.11
608542,"Академическое письмо (Academic Writing)",28.11
605428,"Первые шаги в робототехнику",28.11
605428,"Математика для начинающих",28.11
625869,"Основы программирования на языке Python",28.11
549791,"Математика для начинающих",28.11
567160,"Античная философия",28.11
586138,"Основы программирования на языке Python",28.11
593138,"Подготовка к олимпиаде «Русский медвежонок»",28.11
601989,"Математическая физика для начинающих",28.11
601989,"Семейная экономика",28.11
623706,"Подготовка к олимпиаде «Русский медвежонок»",28.11
528261,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
416678,"Финансовая грамотность",28.11
626821,"Математика для начинающих",28.11
579857,"Математическая физика для начинающих",28.11
627246,"Подготовка к олимпиаде «Русский медвежонок»",28.11
627246,"Биологический калейдоскоп",28.11
627246,"Математика для начинающих",28.11
627246,"Основы программирования на языке Python",28.11
601989,"Математика для начинающих",28.11
601989,"Первые шаги в робототехнику",28.11
601989,"Биологический калейдоскоп",28.11
601989,"Подготовка к олимпиаде «Русский медвежонок»",28.11
533935,"Математическая физика для начинающих",28.11
627361,"Подготовка к олимпиаде «Русский медвежонок»",28.11
449450,"Математика для начинающих",28.11
449450,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
449450,"Биологический калейдоскоп",28.11
626800,"Биологический калейдоскоп",28.11
614406,"Основы программирования на языке Python",28.11
614406,"Математика для начинающих",28.11
529510,"Экономика фирмы",28.11
604852,"Подготовка к олимпиаде «Русский медвежонок»",28.11
627819,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
627819,"Биологический калейдоскоп",28.11
533921,"Подготовка к олимпиаде «Русский медвежонок»",28.11
614345,"Основы программирования на языке Python",28.11
533921,"Основы программирования на языке Python",28.11
528951,"Подготовка к олимпиаде «Русский медвежонок»",28.11
531210,"Основы программирования на языке Python",28.11
583841,"Лингвистика для начинающих",28.11
613786,"Математика для начинающих",28.11
624551,"Математика для начинающих",28.11
627986,"Подготовка к олимпиаде «Русский медвежонок»",28.11
628066,"Биологический калейдоскоп",28.11
526504,"Основы программирования на языке Python",28.11
628097,"Биологический калейдоскоп",28.11
628209,"Математическая физика для начинающих",28.11
628209,"Первые шаги в робототехнику",28.11
628209,"Основы программирования на языке Python",28.11
537728,"Экономика фирмы",28.11
613545,"Семейная экономика",28.11
537728,"Лингвистика для начинающих",28.11
625642,"Первые шаги в робототехнику",28.11
627951,"Основы программирования на языке Python",28.11
602847,"Первые шаги в робототехнику",28.11
609695,"Академическое письмо (Academic Writing)",28.11
590630,"Академическое письмо (Academic Writing)",28.11
624551,"Первые шаги в робототехнику",28.11
624551,"Математическая физика для начинающих",28.11
624551,"Подготовка к олимпиаде «Русский медвежонок»",28.11
624551,"Биологический калейдоскоп",28.11
624551,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
624551,"Основы программирования на языке Python",28.11
628917,"Математика для начинающих",28.11
593154,"Подготовка к олимпиаде «Русский медвежонок»",28.11
593154,"Математика для начинающих",28.11
629189,"Первые шаги в робототехнику",28.11
482889,"Основы программирования на языке Python",28.11
620999,"Основы программирования на языке Python",28.11
625453,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
430940,"Математика для начинающих",28.11
619668,"Математическая физика для начинающих",28.11
617124,"Биологический калейдоскоп",28.11
629610,"Биологический калейдоскоп",28.11
584852,"Академическое письмо (Academic Writing)",28.11
584852,"Подготовка к олимпиаде «Русский медвежонок»",28.11
629610,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
537001,"Подготовка к олимпиаде «Русский медвежонок»",28.11
604079,"Биологический калейдоскоп",28.11
604079,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
627641,"Основы программирования на языке Python",28.11
608939,"Основы программирования на языке Python",28.11
608939,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
608939,"Первые шаги в робототехнику",28.11
608420,"Академическое письмо (Academic Writing)",28.11
588647,"Основы программирования на языке Python",28.11
588647,"Подготовка к олимпиаде «Русский медвежонок»",28.11
588647,"Математика для начинающих",28.11
570091,"Математика для начинающих",28.11
465467,"Первые шаги в робототехнику",28.11
589106,"Подготовка к олимпиаде «Русский медвежонок»",28.11
629524,"Математика для начинающих",28.11
578594,"Математическая физика для начинающих",28.11
578594,"Математика для начинающих",28.11
405328,"Лингвистика для начинающих",28.11
629097,"Подготовка к олимпиаде «Русский медвежонок»",28.11
412845,"Подготовка к олимпиаде «Русский медвежонок»",28.11
630184,"Основы программирования на языке Python",28.11
570995,"Математика для начинающих",28.11
602214,"Математика для начинающих",28.11
500658,"Экономика фирмы",28.11
527291,"Лингвистика для начинающих",28.11
452310,"Финансовая грамотность",28.11
540818,"Античная философия",28.11
617652,"Основы программирования на языке Python",28.11
610314,"Биологический калейдоскоп",28.11
585975,"Математика для начинающих",28.11
585975,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
396033,"Финансовая грамотность",28.11
396033,"Академическое письмо (Academic Writing)",28.11
609513,"Математика для начинающих",28.11
614242,"Математика для начинающих",28.11
614242,"Подготовка к олимпиаде «Русский медвежонок»",28.11
584944,"Основы программирования на языке Python",28.11
631563,"Основы программирования на языке Python",28.11
629477,"Математика для начинающих",28.11
616273,"Финансовая грамотность",28.11
567145,"Подготовка к олимпиаде «Русский медвежонок»",28.11
601122,"Математическая физика для начинающих",28.11
601122,"Подготовка к олимпиаде «Русский медвежонок»",28.11
451921,"Подготовка к олимпиаде «Русский медвежонок»",28.11
530941,"Подготовка к олимпиаде «Русский медвежонок»",28.11
530941,"Математика для начинающих",28.11
530941,"Математическая физика для начинающих",28.11
567218,"Подготовка к олимпиаде «Русский медвежонок»",28.11
530941,"Биологический калейдоскоп",28.11
608648,"Математическая физика для начинающих",28.11
530941,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
502379,"Академическое письмо (Academic Writing)",28.11
529719,"Семейная экономика",28.11
624111,"Академическое письмо (Academic Writing)",28.11
624111,"Основы программирования на языке Python",28.11
570860,"Основы программирования на языке Python",28.11
570860,"Семейная экономика",28.11
570860,"Первые шаги в робототехнику",28.11
530416,"Финансовая грамотность",28.11
604032,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
430940,"Академическое письмо (Academic Writing)",28.11
533921,"Античная философия",28.11
530416,"Основы программирования на языке Python",28.11
409453,"Основы программирования на языке Python",28.11
447396,"Математическая физика для начинающих",28.11
580390,"Академическое письмо (Academic Writing)",28.11
580139,"Подготовка к олимпиаде «Русский медвежонок»",28.11
622712,"Академическое письмо (Academic Writing)",28.11
622712,"Подготовка к олимпиаде «Русский медвежонок»",28.11
616832,"Семейная экономика",28.11
631926,"Биологический калейдоскоп",28.11
566923,"Биологический калейдоскоп",28.11
528388,"Основы программирования на языке Python",28.11
609331,"Первые шаги в робототехнику",28.11
609331,"Семейная экономика",28.11
609331,"Основы программирования на языке Python",28.11
496874,"Финансовая грамотность",28.11
603648,"Математическая физика для начинающих",28.11
531134,"Математическая физика для начинающих",28.11
608582,"Основы программирования на языке Python",28.11
608494,"Основы программирования на языке Python",28.11
605300,"Биологический калейдоскоп",28.11
603648,"Семейная экономика",28.11
609496,"Подготовка к олимпиаде «Русский медвежонок»",28.11
632399,"Математика для начинающих",28.11
609496,"Академическое письмо (Academic Writing)",28.11
632399,"Подготовка к олимпиаде «Русский медвежонок»",28.11
609496,"Математика для начинающих",28.11
558513,"Академическое письмо (Academic Writing)",28.11
632421,"Биологический калейдоскоп",28.11
632430,"Подготовка к олимпиаде «Русский медвежонок»",28.11
632421,"Математика для начинающих",28.11
571233,"Первые шаги в робототехнику",28.11
571233,"Математическая физика для начинающих",28.11
566273,"Подготовка к олимпиаде «Русский медвежонок»",28.11
626710,"Биологический калейдоскоп",28.11
632567,"Математика для начинающих",28.11
600018,"Семейная экономика",28.11
540444,"Подготовка к олимпиаде «Русский медвежонок»",28.11
527637,"Основы программирования на языке Python",28.11
628851,"Финансовая грамотность",28.11
453196,"Финансовая грамотность",28.11
528306,"Математическая физика для начинающих",28.11
575767,"Подготовка к олимпиаде «Русский медвежонок»",28.11
632784,"Подготовка к олимпиаде «Русский медвежонок»",28.11
608374,"Математическая физика для начинающих",28.11
632596,"Академическое письмо (Academic Writing)",28.11
614448,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
608621,"Биологический калейдоскоп",28.11
608621,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
614448,"Биологический калейдоскоп",28.11
614448,"Математическая физика для начинающих",28.11
612199,"Академическое письмо (Academic Writing)",28.11
633069,"Основы программирования на языке Python",28.11
581308,"Математическая физика для начинающих",28.11
581308,"Первые шаги в робототехнику",28.11
581308,"Семейная экономика",28.11
633104,"Математика для начинающих",28.11
613626,"Семейная экономика",28.11
613626,"Математическая физика для начинающих",28.11
532602,"Финансовая грамотность",28.11
569523,"Семейная экономика",28.11
630751,"Академическое письмо (Academic Writing)",28.11
633198,"Математика для начинающих",28.11
528437,"Математическая физика для начинающих",28.11
528437,"Подготовка к олимпиаде «Русский медвежонок»",28.11
632981,"Биологический калейдоскоп",28.11
608576,"Основы программирования на языке Python",28.11
606210,"Математическая физика для начинающих",28.11
608811,"Академическое письмо (Academic Writing)",28.11
608716,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
614822,"Подготовка к олимпиаде «Русский медвежонок»",28.11
626710,"Математика для начинающих",28.11
633363,"Математическая физика для начинающих",28.11
633363,"Математика для начинающих",28.11
603433,"Первые шаги в робототехнику",28.11
606050,"Математика для начинающих",28.11
530701,"Семейная экономика",28.11
587661,"Подготовка к олимпиаде «Русский медвежонок»",28.11
633458,"Математическая физика для начинающих",28.11
633469,"Биологический калейдоскоп",28.11
632777,"Основы программирования на языке Python",28.11
633472,"Математика для начинающих",28.11
632777,"Математика для начинающих",28.11
562579,"Финансовая грамотность",28.11
571023,"Подготовка к олимпиаде «Русский медвежонок»",28.11
571023,"Лингвистика для начинающих",28.11
551598,"Основы программирования на языке Python",28.11
630725,"Подготовка к олимпиаде «Русский медвежонок»",28.11
633558,"Академическое письмо (Academic Writing)",28.11
633558,"Экономика фирмы",28.11
633558,"Лингвистика для начинающих",28.11
630747,"Основы программирования на языке Python",28.11
551209,"Финансовая грамотность",28.11
551209,"Основы программирования на языке Python",28.11
584297,"Математическая физика для начинающих",28.11
614822,"Математика для начинающих",28.11
614822,"Биологический калейдоскоп",28.11
633660,"Биологический калейдоскоп",28.11
619153,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
528455,"Лингвистика для начинающих",28.11
504769,"Первые шаги в робототехнику",28.11
625286,"Лингвистика для начинающих",28.11
568313,"Финансовая грамотность",28.11
584960,"Лингвистика для начинающих",28.11
584960,"Академическое письмо (Academic Writing)",28.11
584960,"Подготовка к олимпиаде «Русский медвежонок»",28.11
569084,"Первые шаги в робототехнику",28.11
623015,"Академическое письмо (Academic Writing)",28.11
569040,"Математика для начинающих",28.11
633796,"Математика для начинающих",28.11
633796,"Биологический калейдоскоп",28.11
610161,"Лингвистика для начинающих",28.11
633796,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
633796,"Математическая физика для начинающих",28.11
600780,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
600780,"Академическое письмо (Academic Writing)",28.11
609496,"Основы программирования на языке Python",28.11
633370,"Основы программирования на языке Python",28.11
609496,"Первые шаги в робототехнику",28.11
633370,"Семейная экономика",28.11
633370,"Первые шаги в робототехнику",28.11
633370,"Математика для начинающих",28.11
633370,"Математическая физика для начинающих",28.11
634496,"Финансовая грамотность",28.11
629725,"Финансовая грамотность",28.11
634043,"Академическое письмо (Academic Writing)",28.11
415965,"Финансовая грамотность",28.11
635565,"Академическое письмо (Academic Writing)",28.11
535866,"Подготовка к олимпиаде «Русский медвежонок»",28.11
609695,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
608909,"Финансовая грамотность",28.11
509872,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
570181,"Биологический калейдоскоп",28.11
540818,"Экономика фирмы",28.11
636209,"Лингвистика для начинающих",28.11
551902,"Лингвистика для начинающих",28.11
635821,"Математика для начинающих",28.11
451851,"Финансовая грамотность",28.11
528306,"Первые шаги в робототехнику",28.11
636370,"Основы программирования на языке Python",28.11
530701,"Подготовка к олимпиаде «Русский медвежонок»",28.11
636304,"Математика для начинающих",28.11
636304,"Математическая физика для начинающих",28.11
527095,"Основы программирования на языке Python",28.11
636472,"Лингвистика для начинающих",28.11
615995,"Экономика фирмы",28.11
636152,"Математика для начинающих",28.11
636565,"Биологический калейдоскоп",28.11
580635,"Основы программирования на языке Python",28.11
451851,"Основы программирования на языке Python",28.11
636250,"Основы программирования на языке Python",28.11
636660,"Биологический калейдоскоп",28.11
391547,"Основы программирования на языке Python",28.11
528437,"Академическое письмо (Academic Writing)",28.11
626085,"Математическая физика для начинающих",28.11
629524,"Первые шаги в робототехнику",28.11
500681,"Основы программирования на языке Python",28.11
609802,"Академическое письмо (Academic Writing)",28.11
609802,"Математическая физика для начинающих",28.11
502933,"Финансовая грамотность",28.11
602366,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
608420,"Античная философия",28.11
608420,"Подготовка к олимпиаде «Русский медвежонок»",28.11
629675,"Основы программирования на языке Python",28.11
636890,"Биологический калейдоскоп",28.11
636890,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
636890,"Математика для начинающих",28.11
588166,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
609565,"Финансовая грамотность",28.11
636952,"Финансовая грамотность",28.11
581308,"Академическое письмо (Academic Writing)",28.11
630100,"Математика для начинающих",28.11
633104,"Математическая физика для начинающих",28.11
637117,"Финансовая грамотность",28.11
633984,"Биологический калейдоскоп",28.11
633984,"Первые шаги в робототехнику",28.11
637265,"Математика для начинающих",28.11
633984,"Основы программирования на языке Python",28.11
633984,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
633984,"Математическая физика для начинающих",28.11
633984,"Математика для начинающих",28.11
633984,"Подготовка к олимпиаде «Русский медвежонок»",28.11
503957,"Математика для начинающих",28.11
602509,"Финансовая грамотность",28.11
602509,"Академическое письмо (Academic Writing)",28.11
602509,"Античная философия",28.11
619668,"Основы программирования на языке Python",28.11
633143,"Биологический калейдоскоп",28.11
419761,"Подготовка к олимпиаде «Русский медвежонок»",28.11
550970,"Финансовая грамотность",28.11
637122,"Основы программирования на языке Python",28.11
539767,"Математика для начинающих",28.11
539767,"Основы программирования на языке Python",28.11
637460,"Биологический калейдоскоп",28.11
419761,"Первые шаги в робототехнику",28.11
630725,"Математика для начинающих",28.11
499981,"Академическое письмо (Academic Writing)",28.11
630747,"Математика для начинающих",28.11
630747,"Математическая физика для начинающих",28.11
637592,"Математическая физика для начинающих",28.11
472382,"Биологический калейдоскоп",28.11
613545,"Математика для начинающих",28.11
504779,"Академическое письмо (Academic Writing)",28.11
633198,"Основы программирования на языке Python",28.11
531066,"Подготовка к олимпиаде «Русский медвежонок»",28.11
531066,"Академическое письмо (Academic Writing)",28.11
609481,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
611719,"Математическая физика для начинающих",28.11
613571,"Финансовая грамотность",28.11
637393,"Основы программирования на языке Python",28.11
620343,"Основы программирования на языке Python",28.11
609215,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
609215,"Подготовка к олимпиаде «Русский медвежонок»",28.11
557994,"Основы программирования на языке Python",28.11
583968,"Математическая физика для начинающих",28.11
583968,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
583968,"Биологический калейдоскоп",28.11
583968,"Математика для начинающих",28.11
638068,"Математика для начинающих",28.11
637393,"Семейная экономика",28.11
637393,"Математика для начинающих",28.11
637393,"Биологический калейдоскоп",28.11
637393,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
599839,"Экономика фирмы",28.11
638133,"Биологический калейдоскоп",28.11
638133,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
549318,"Основы программирования на языке Python",28.11
444536,"Основы программирования на языке Python",28.11
539767,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
570880,"Лингвистика для начинающих",28.11
637877,"Семейная экономика",28.11
637877,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
637877,"Основы программирования на языке Python",28.11
637877,"Биологический калейдоскоп",28.11
627361,"Основы программирования на языке Python",28.11
638359,"Лингвистика для начинающих",28.11
569084,"Основы программирования на языке Python",28.11
436785,"Биологический калейдоскоп",28.11
610621,"Семейная экономика",28.11
610621,"Математическая физика для начинающих",28.11
610621,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
506397,"Основы программирования на языке Python",28.11
431793,"Семейная экономика",28.11
452441,"Биологический калейдоскоп",28.11
604480,"Математическая физика для начинающих",28.11
622134,"Математика для начинающих",28.11
638653,"Математика для начинающих",28.11
566988,"Математика для начинающих",28.11
637262,"Математика для начинающих",28.11
638653,"Биологический калейдоскоп",28.11
638653,"Из чего сделано все вокруг? Начинаем изучать химию",28.11
638781,"Лингвистика для начинающих",28.11
605727,"Основы программирования на языке Python",28.11
638792,"Биологический калейдоскоп",28.11
569460,"Академическое письмо (Academic Writing)",28.11
638524,"Биологический калейдоскоп",28.11
542228,"Семейная экономика",28.11
601618,"Математика для начинающих",28.11
385900,"Математика для начинающих",28.11
612199,"Семейная экономика",28.11
532518,"Математика для начинающих",28.11
532518,"Основы программирования на языке Python",28.11
622826,"Математическая физика для начинающих",28.11
612199,"Основы программирования на языке Python",28.11
591098,"Биологический калейдоскоп",28.11
636548,"Основы программирования на языке Python",28.11
636796,"Математика для начинающих",28.11
